"customer","order","total_items","discount%","weekday","hour","Food%","Fresh%","Drinks%","Home%","Beauty%","Health%","Baby%","Pets%"
54, 273, 60, 5.13, 3, 20, 31.85, 30.42, 12.51, 11.6, 13.61, 0, 0, 0
55, 274, 25, 0.81, 1, 16, 29.17, 0, 9.2, 16.26, 5.76, 0, 39.61, 0
55, 275, 25, 6.33, 5, 11, 6.37, 38.92, 7.27, 16.26, 3.88, 0, 27.31, 0
55, 276, 45, 3.35, 6, 9, 20.92, 52.1, 10.29, 2.25, 0, 0, 14.44, 0
55, 277, 15, 0, 4, 14, 17.33, 56.67, 0, 0, 0, 0, 26.0, 0
55, 278, 25, 0.3, 1, 19, 14.97, 56.63, 5.93, 0, 0, 0, 22.47, 0
55, 279, 22, 0.42, 3, 17, 5.03, 37.48, 3.62, 5.92, 0, 0, 47.95, 0
55, 280, 9, 0.48, 3, 17, 9.64, 29.57, 9.54, 0, 20.32, 0, 30.94, 0
55, 281, 44, 2.63, 2, 13, 16.32, 51.05, 12.86, 0, 9.49, 0, 10.28, 0
55, 282, 28, 0, 1, 23, 33.27, 45.99, 2.61, 0, 0, 0, 18.13, 0
55, 283, 23, 0.3, 6, 15, 8.84, 35.9, 8.16, 0, 0, 0, 47.1, 0
55, 284, 26, 2.26, 7, 21, 7.9, 37.77, 10.57, 30.14, 0, 0, 13.61, 0
55, 285, 39, 0.63, 1, 23, 27.45, 56.98, 8.23, 5.08, 0, 0, 2.27, 0
55, 286, 31, 2.02, 3, 13, 20.07, 43.57, 3.78, 0, 7.67, 0, 24.91, 0
55, 287, 23, 0.23, 3, 23, 16.66, 40.57, 8.01, 2.45, 8.2, 0, 24.11, 0
55, 288, 14, 0.14, 3, 21, 2.9, 18.06, 9.15, 16.07, 8.8, 0, 45.02, 0
56, 289, 35, 23.03, 7, 18, 24.33, 33.32, 8.64, 23.89, 5.38, 4.44, 0, 0
56, 290, 35, 0, 1, 16, 20.38, 34.56, 8.54, 13.38, 17.53, 5.61, 0, 0
56, 291, 59, 3.15, 2, 6, 11.49, 50.72, 10.11, 17.11, 8.19, 2.38, 0, 0
57, 292, 39, 5.65, 4, 20, 6.03, 4.07, 49.06, 4.93, 0, 0, 35.92, 0
58, 293, 17, 13.75, 3, 14, 12.55, 0, 69.47, 17.99, 0, 0, 0, 0
59, 294, 34, 11.39, 1, 13, 0, 0, 53.03, 15.7, 23.44, 7.83, 0, 0
60, 295, 18, 5.67, 5, 14, 11.72, 5.71, 42.35, 40.22, 0, 0, 0, 0
60, 296, 19, 0.67, 1, 17, 40.79, 48.75, 10.46, 0, 0, 0, 0, 0
60, 297, 68, 2.54, 6, 20, 26.11, 51.86, 16.86, 3.06, 2.12, 0, 0, 0
60, 298, 30, 2.87, 4, 17, 38.98, 22.55, 35.23, 3.24, 0, 0, 0, 0
60, 299, 9, 4.86, 4, 21, 46.95, 23.57, 25.71, 0, 0, 3.77, 0, 0
60, 300, 26, 0, 3, 18, 59.03, 26.62, 14.34, 0, 0, 0, 0, 0
60, 301, 7, 2.11, 4, 10, 43.2, 35.81, 20.99, 0, 0, 0, 0, 0
60, 302, 37, 0, 1, 18, 40.19, 33.14, 24.96, 1.71, 0, 0, 0, 0
60, 303, 7, 0, 2, 11, 64.87, 35.13, 0, 0, 0, 0, 0, 0
60, 304, 60, 6.21, 3, 13, 23.04, 68.28, 8.68, 0, 0, 0, 0, 0
61, 305, 28, 10.84, 1, 10, 48.11, 46.39, 5.5, 0, 0, 0, 0, 0
61, 306, 32, 0, 2, 14, 14.74, 51.78, 22.2, 6.31, 4.96, 0, 0, 0
61, 307, 32, 4.14, 4, 22, 35.47, 43.24, 21.3, 0, 0, 0, 0, 0
61, 308, 32, 7.63, 6, 15, 11.51, 65.48, 9.33, 0, 13.67, 0, 0, 0
61, 309, 37, 3.93, 2, 8, 17.53, 62.78, 19.69, 0, 0, 0, 0, 0
61, 310, 37, 15.86, 1, 23, 34.73, 36.12, 21.67, 4.98, 2.5, 0, 0, 0
61, 311, 37, 1.34, 3, 8, 0, 75.98, 22.61, 1.41, 0, 0, 0, 0
61, 312, 34, 2.17, 3, 9, 24.8, 39.78, 35.42, 0, 0, 0, 0, 0
62, 313, 11, 24.63, 1, 11, 0, 0, 0, 100.0, 0, 0, 0, 0
63, 314, 4, 0.28, 1, 12, 0, 0, 5.64, 0, 0, 0, 94.36, 0
63, 315, 7, 0, 2, 9, 0, 0, 3.8, 0, 0, 0, 96.2, 0
64, 316, 28, 13.05, 7, 14, 24.45, 0, 29.22, 19.09, 23.12, 0, 4.11, 0
65, 317, 13, 19.25, 7, 13, 12.43, 0, 19.22, 0, 0, 0, 68.36, 0
65, 318, 2, 0, 1, 8, 0, 0, 0, 0, 0, 0, 100.0, 0
66, 319, 38, 8.73, 5, 2, 17.71, 7.04, 20.6, 51.91, 2.74, 0, 0, 0
67, 320, 44, 0.4, 1, 10, 16.75, 44.11, 34.78, 4.36, 0, 0, 0, 0
67, 321, 26, 0, 3, 11, 0, 27.37, 20.73, 0, 0, 0, 51.91, 0
67, 322, 46, 13.67, 3, 13, 14.86, 43.06, 33.41, 8.67, 0, 0, 0, 0
67, 323, 34, 3.12, 1, 12, 30.86, 14.95, 15.7, 10.72, 8.73, 19.04, 0, 0
67, 324, 44, 0.46, 7, 19, 10.77, 83.35, 5.88, 0, 0, 0, 0, 0
67, 325, 40, 3.53, 7, 23, 14.13, 55.69, 25.36, 4.82, 0, 0, 0, 0
67, 326, 48, 2.68, 3, 12, 5.01, 63.44, 23.96, 7.59, 0, 0, 0, 0
67, 327, 46, 1.03, 1, 12, 11.2, 34.58, 26.04, 28.17, 0, 0, 0, 0
67, 328, 33, 2.96, 1, 11, 34.8, 40.76, 15.56, 0, 8.87, 0, 0, 0
67, 329, 36, 0.19, 1, 13, 10.38, 38.65, 19.11, 31.87, 0, 0, 0, 0
67, 330, 22, 0, 5, 13, 0, 56.32, 43.68, 0, 0, 0, 0, 0
67, 331, 33, 0, 4, 12, 1.6, 18.72, 16.92, 7.02, 0, 14.68, 41.07, 0
67, 332, 30, 0, 1, 13, 6.0, 94.0, 0, 0, 0, 0, 0, 0
67, 333, 50, 5.62, 2, 14, 19.09, 33.42, 25.95, 16.13, 0, 5.41, 0, 0
67, 334, 45, 2.49, 4, 13, 7.18, 62.19, 30.63, 0, 0, 0, 0, 0
68, 335, 115, 6.99, 7, 23, 50.98, 12.72, 17.57, 9.78, 8.95, 0, 0, 0
68, 336, 43, 10.82, 1, 23, 56.65, 17.14, 26.21, 0, 0, 0, 0, 0
68, 337, 105, 2.6, 6, 20, 58.55, 9.82, 21.33, 7.71, 0, 0, 2.59, 0
68, 338, 24, 17.02, 1, 18, 58.26, 31.33, 4.86, 5.54, 0, 0, 0, 0
69, 339, 34, 9.03, 3, 8, 45.2, 43.31, 11.49, 0, 0, 0, 0, 0
69, 340, 35, 14.35, 6, 21, 8.93, 16.3, 54.06, 20.71, 0, 0, 0, 0
69, 341, 56, 8, 6, 7, 49.08, 33.77, 6.62, 2.66, 0, 0, 0, 7.87
69, 342, 23, 10.64, 3, 18, 26.87, 27.63, 45.51, 0, 0, 0, 0, 0
69, 343, 16, 13.51, 4, 8, 5.34, 44.42, 20.75, 0, 29.49, 0, 0, 0
69, 344, 14, 24.3, 4, 10, 23.19, 4.76, 0, 72.05, 0, 0, 0, 0
69, 345, 34, 19.3, 7, 12, 28.79, 16.1, 45.04, 0, 10.08, 0, 0, 0
69, 346, 89, 10.29, 3, 3, 38.12, 36.79, 25.09, 0, 0, 0, 0, 0
69, 347, 32, 5.57, 7, 2, 2.39, 34.56, 40.77, 22.27, 0, 0, 0, 0
70, 348, 49, 10.99, 1, 1, 32.96, 46.77, 20.27, 0, 0, 0, 0, 0
70, 349, 17, 27.05, 1, 15, 19.01, 0, 0, 0, 0, 0, 80.99, 0
70, 350, 23, 19.1, 3, 23, 8.94, 91.06, 0, 0, 0, 0, 0, 0
70, 351, 34, 1.28, 5, 9, 21.68, 43.72, 12.24, 17.62, 4.74, 0, 0, 0
70, 352, 43, 3.86, 2, 22, 39.35, 36.7, 8.47, 12.07, 3.4, 0, 0, 0
70, 353, 40, 9.86, 3, 12, 38.48, 35.86, 25.67, 0, 0, 0, 0, 0
70, 354, 29, 2.28, 3, 1, 20.96, 67.51, 8.47, 3.07, 0, 0, 0, 0
70, 355, 14, 18.36, 1, 12, 19.88, 10.96, 16.73, 0, 0, 0, 52.44, 0
71, 356, 22, 18.32, 1, 13, 11.92, 41.36, 7.61, 0, 20.08, 0, 0, 19.03
71, 357, 20, 17.37, 1, 14, 44.52, 18.44, 37.04, 0, 0, 0, 0, 0
71, 358, 16, 14.67, 4, 13, 13.15, 79.85, 2.22, 0, 0, 0, 4.78, 0
72, 359, 2, 0, 1, 11, 0, 0, 0, 0, 0, 0, 100.0, 0
73, 360, 30, 6.75, 1, 19, 55.42, 0, 44.58, 0, 0, 0, 0, 0
74, 361, 25, 8.29, 1, 21, 20.98, 65.6, 0, 2.92, 6.88, 3.62, 0, 0
74, 362, 6, 10.06, 3, 11, 0, 0, 100.0, 0, 0, 0, 0, 0
74, 363, 45, 21.85, 1, 21, 17.49, 33.93, 41.59, 4.83, 2.15, 0, 0, 0
74, 364, 34, 10.97, 2, 22, 53.67, 23.32, 10.24, 12.77, 0, 0, 0, 0
74, 365, 57, 5.75, 4, 21, 26.03, 42.08, 17.06, 14.83, 0, 0, 0, 0
75, 366, 57, 4.14, 7, 17, 22.9, 37.37, 12.0, 4.08, 0, 0, 23.65, 0
75, 367, 24, 4.74, 2, 7, 38.22, 18.28, 2.65, 2.73, 0, 0, 38.12, 0
75, 368, 37, 12.88, 2, 21, 9.47, 48.5, 12.16, 29.87, 0, 0, 0, 0
75, 369, 10, 1.31, 7, 20, 12.81, 87.19, 0, 0, 0, 0, 0, 0
75, 370, 34, 12.15, 3, 22, 25.23, 29.18, 9.31, 0, 2.74, 0, 33.54, 0
75, 371, 5, 1.14, 7, 22, 11.17, 0, 0, 0, 88.83, 0, 0, 0
75, 372, 55, 4.05, 1, 20, 19.4, 39.52, 14.5, 17.52, 0, 4.44, 4.61, 0
75, 373, 4, 8.75, 1, 22, 0, 12.48, 0, 0, 0, 0, 87.52, 0
75, 374, 42, 0.97, 7, 22, 30.08, 29.82, 9.14, 0, 0, 0, 30.96, 0
75, 375, 8, 9.91, 1, 19, 16.01, 18.75, 0, 49.97, 15.27, 0, 0, 0
75, 376, 26, 0.83, 1, 23, 32.47, 11.91, 15.92, 0, 0, 0, 39.7, 0
76, 377, 17, 8.58, 5, 12, 41.74, 0, 39.87, 18.4, 0, 0, 0, 0
76, 378, 24, 20.57, 1, 13, 23.28, 0, 10.07, 60.98, 5.67, 0, 0, 0
77, 379, 20, 0.86, 1, 11, 20.83, 15.74, 8.33, 14.22, 0, 0, 40.88, 0
77, 380, 18, 1.05, 7, 12, 2.23, 0, 0, 15.77, 42.86, 0, 39.14, 0
77, 381, 39, 6.23, 7, 22, 40.61, 4.87, 12.28, 8.83, 19.9, 2.83, 10.67, 0
77, 382, 27, 1.04, 1, 23, 11.57, 7.5, 0, 25.14, 24.4, 0, 31.39, 0
77, 383, 7, 4.16, 1, 23, 0, 0, 81.68, 18.32, 0, 0, 0, 0
77, 384, 11, 4.36, 1, 12, 18.95, 0, 0, 27.52, 31.14, 0, 22.39, 0
78, 385, 20, 3.91, 2, 13, 12.16, 72.81, 4.41, 10.61, 0, 0, 0, 0
78, 386, 30, 6.78, 6, 10, 29.97, 30.05, 10.81, 29.18, 0, 0, 0, 0
78, 387, 37, 13.22, 7, 12, 4.21, 33.98, 9.18, 52.63, 0, 0, 0, 0
79, 388, 23, 12.09, 1, 19, 60.89, 0, 20.79, 16.22, 2.1, 0, 0, 0
80, 389, 13, 1.38, 4, 21, 13.79, 0, 39.16, 0, 0, 0, 47.05, 0
80, 390, 22, 4.6, 1, 8, 18.01, 6.3, 48.94, 0, 0, 0, 26.76, 0
81, 391, 78, 19.93, 5, 10, 22.75, 49.57, 8.08, 3.05, 16.56, 0, 0, 0
81, 392, 28, 17.93, 3, 23, 4.35, 0, 95.65, 0, 0, 0, 0, 0
81, 393, 82, 17.83, 2, 22, 22.61, 35.52, 16.14, 5.08, 5.94, 13.42, 1.3, 0
81, 394, 60, 18.93, 1, 23, 19.13, 40.05, 31.68, 1.57, 7.57, 0, 0, 0
81, 395, 44, 15.89, 4, 11, 18.4, 65.31, 11.91, 0, 4.37, 0, 0, 0
82, 396, 45, 4.43, 3, 22, 25.85, 13.84, 23.79, 16.69, 5.48, 0, 14.35, 0
82, 397, 35, 5.5, 4, 19, 29.66, 12.0, 37.75, 0, 0, 0, 20.58, 0
82, 398, 58, 7.05, 1, 21, 19.77, 13.89, 36.1, 3.88, 12.3, 0, 14.06, 0
82, 399, 53, 14.62, 5, 13, 14.77, 15.8, 31.46, 32.96, 5.01, 0, 0, 0
82, 400, 71, 4.79, 5, 23, 36.57, 6.3, 39.71, 0, 2.86, 0, 14.57, 0
83, 401, 8, 10.08, 2, 19, 0, 0, 0, 100.0, 0, 0, 0, 0
83, 402, 34, 13.99, 4, 11, 24.59, 0, 10.8, 47.43, 17.18, 0, 0, 0
84, 403, 21, 4.22, 5, 0, 19.05, 54.07, 26.88, 0, 0, 0, 0, 0
85, 404, 13, 1.4, 4, 22, 10.14, 8.11, 52.34, 9.74, 0, 0, 0, 19.67
86, 405, 52, 6.96, 2, 13, 55.0, 15.87, 13.73, 12.59, 0, 0, 2.81, 0
86, 406, 45, 1.1, 6, 12, 22.58, 25.44, 16.38, 20.13, 0, 15.47, 0, 0
87, 407, 27, 16.46, 5, 12, 33.38, 0, 5.34, 30.21, 31.07, 0, 0, 0
87, 408, 34, 30.89, 2, 19, 11.31, 0, 50.52, 7.24, 30.92, 0, 0, 0
87, 409, 44, 7.29, 4, 11, 44.22, 0, 41.76, 5.11, 0, 8.91, 0, 0
87, 410, 40, 10.35, 6, 15, 19.54, 0, 12.02, 27.3, 41.14, 0, 0, 0
87, 411, 36, 12.21, 3, 23, 45.6, 0, 6.11, 20.47, 27.82, 0, 0, 0
87, 412, 26, 11.45, 3, 23, 50.09, 0, 9.82, 0, 37.06, 3.04, 0, 0
87, 413, 28, 5.39, 7, 15, 44.86, 0, 32.22, 3.94, 18.97, 0, 0, 0
87, 414, 39, 6.19, 6, 11, 29.6, 0, 62.14, 0, 0, 8.26, 0, 0
88, 415, 19, 15.13, 1, 16, 19.11, 8.83, 24.18, 47.88, 0, 0, 0, 0
89, 416, 35, 39.77, 1, 22, 11.86, 18.13, 3.35, 54.06, 12.6, 0, 0, 0
90, 417, 16, 4.02, 7, 15, 12.06, 0, 39.13, 5.05, 19.55, 24.2, 0, 0
91, 418, 30, 3.74, 5, 16, 42.73, 0, 19.5, 26.05, 11.72, 0, 0, 0
91, 419, 60, 5.21, 4, 1, 78.79, 0, 10.21, 2.78, 8.22, 0, 0, 0
92, 420, 20, 0, 2, 23, 47.77, 0, 0, 32.03, 11.91, 4.65, 3.64, 0
92, 421, 36, 0.58, 1, 0, 39.42, 0, 1.25, 20.7, 17.86, 15.1, 0, 5.68
92, 422, 36, 2.11, 3, 19, 29.78, 0, 1.1, 49.89, 15.75, 0, 3.49, 0
93, 423, 5, 0, 2, 22, 100.0, 0, 0, 0, 0, 0, 0, 0
94, 424, 56, 5.09, 3, 18, 100.0, 0, 0, 0, 0, 0, 0, 0
94, 425, 49, 3.54, 5, 19, 100.0, 0, 0, 0, 0, 0, 0, 0
94, 426, 50, 1.61, 3, 17, 61.73, 0, 21.25, 17.03, 0, 0, 0, 0
94, 427, 48, 1.8, 4, 21, 89.0, 0, 0, 8.22, 2.78, 0, 0, 0
95, 428, 50, 6.72, 6, 3, 2.01, 20.9, 36.44, 10.14, 2.55, 0, 11.39, 0
95, 429, 99, 1.37, 6, 9, 53.54, 8.04, 24.5, 8.17, 1.34, 0, 4.4, 0
96, 430, 13, 7.85, 2, 12, 3.5, 0, 0, 0, 0, 0, 96.5, 0
96, 431, 48, 17.59, 1, 18, 29.78, 52.01, 13.87, 0, 4.34, 0, 0, 0
97, 432, 19, 22.14, 7, 23, 30.34, 0, 69.66, 0, 0, 0, 0, 0
98, 433, 37, 5.47, 1, 18, 27.59, 0, 47.58, 24.83, 0, 0, 0, 0
99, 434, 24, 11.79, 1, 22, 69.35, 0, 5.24, 25.41, 0, 0, 0, 0
100, 435, 38, 49.11, 1, 21, 98.15, 0, 1.85, 0, 0, 0, 0, 0
100, 436, 78, 51.85, 3, 16, 69.9, 0, 29.01, 0, 0, 0, 1.09, 0
100, 437, 78, 46.89, 2, 19, 84.86, 0, 7.79, 4.24, 0, 0, 3.11, 0
100, 438, 135, 52, 7, 22, 73.57, 0, 24.68, 0, 0, 0, 0, 0
101, 439, 12, 2.18, 5, 0, 0, 0, 56.03, 0, 0, 0, 43.97, 0
101, 440, 20, 15.57, 1, 0, 0, 10.17, 34.56, 0, 0, 0, 55.27, 0
102, 441, 72, 5.79, 2, 12, 20.61, 4.6, 51.37, 23.43, 0, 0, 0, 0
103, 442, 32, 0.52, 1, 19, 70.73, 0, 4.48, 0, 7.65, 13.74, 0, 3.4
103, 443, 34, 0, 4, 18, 52.49, 0, 4.4, 11.69, 4.2, 27.22, 0, 0
104, 444, 24, 2.39, 5, 11, 2.17, 8.41, 37.3, 18.24, 7.01, 0, 26.86, 0
104, 445, 23, 0.17, 1, 23, 3.41, 16.8, 26.4, 0, 0, 11.23, 42.17, 0
104, 446, 29, 0, 5, 9, 12.13, 5.67, 52.12, 8.25, 0, 0, 21.83, 0
104, 447, 66, 0.99, 7, 15, 17.07, 7.23, 18.57, 22.79, 11.86, 2.89, 19.6, 0
104, 448, 40, 2.28, 4, 13, 7.04, 28.48, 18.18, 7.76, 8.16, 0, 30.36, 0
104, 449, 43, 2.11, 2, 8, 3.65, 32.95, 17.29, 12.65, 11.72, 0, 21.74, 0
105, 450, 6, 0, 6, 12, 0, 0, 0, 0, 0, 0, 100.0, 0
106, 451, 12, 6.44, 4, 20, 20.26, 0, 79.74, 0, 0, 0, 0, 0
107, 452, 40, 13.54, 1, 18, 13.35, 33.86, 8.43, 8.37, 3.74, 0, 32.25, 0
107, 453, 50, 4.09, 5, 8, 6.21, 37.83, 12.51, 24.72, 2.05, 0, 16.68, 0
107, 454, 48, 8.7, 2, 8, 1.43, 16.84, 16.89, 9.76, 0, 0, 55.06, 0
107, 455, 40, 1.06, 4, 13, 26.76, 14.1, 42.98, 11.88, 0, 0, 4.28, 0
108, 456, 18, 0.67, 2, 16, 22.04, 28.97, 11.37, 5.85, 10.05, 21.72, 0, 0
108, 457, 17, 2.31, 3, 16, 19.75, 47.93, 12.56, 9.79, 9.97, 0, 0, 0
109, 458, 21, 16.41, 1, 16, 6.17, 0, 46.13, 47.7, 0, 0, 0, 0
109, 459, 34, 7.66, 1, 19, 21.65, 0, 24.4, 19.24, 26.84, 7.87, 0, 0
109, 460, 12, 1.84, 3, 16, 24.47, 0, 41.57, 25.95, 8.01, 0, 0, 0
109, 461, 43, 5.75, 2, 12, 22.37, 0, 25.56, 3.42, 12.18, 2.81, 0, 33.65
109, 462, 11, 4.77, 2, 11, 13.54, 0, 25.86, 28.05, 24.16, 8.4, 0, 0
109, 463, 10, 7.66, 7, 22, 14.43, 0, 44.78, 3.56, 24.94, 12.28, 0, 0
110, 464, 18, 18.17, 7, 10, 7.31, 0, 35.59, 57.1, 0, 0, 0, 0
110, 465, 7, 15.73, 7, 20, 15.93, 0, 21.16, 0, 62.91, 0, 0, 0
111, 466, 19, 12.97, 1, 10, 0, 0, 21.96, 69.61, 8.43, 0, 0, 0
112, 467, 36, 6.75, 1, 16, 11.73, 31.62, 11.76, 15.15, 1.47, 5.16, 23.11, 0
112, 468, 27, 0.57, 3, 23, 6.32, 39.55, 28.17, 13.61, 7.39, 0, 4.96, 0
112, 469, 32, 1.67, 2, 23, 36.54, 14.02, 24.68, 10.48, 0, 0, 14.27, 0
112, 470, 58, 7.8, 7, 22, 12.12, 16.14, 21.74, 30.03, 0, 3.77, 16.2, 0
112, 471, 25, 6.09, 3, 22, 32.61, 6.45, 35.17, 3.24, 13.68, 0, 8.85, 0
112, 472, 39, 0.99, 5, 0, 40.2, 15.87, 28.07, 13.19, 2.68, 0, 0, 0
112, 473, 37, 2.05, 2, 22, 40.34, 32.56, 9.01, 15.32, 2.78, 0, 0, 0
112, 474, 41, 0.78, 2, 23, 38.41, 8.08, 34.02, 6.83, 4.18, 0, 8.49, 0
112, 475, 29, 0.35, 3, 23, 27.59, 20.91, 27.51, 5.66, 9.54, 0, 8.79, 0
112, 476, 42, 0.82, 3, 22, 23.62, 28.9, 15.3, 6.76, 0, 0, 25.41, 0
112, 477, 30, 0.13, 3, 23, 48.72, 20.75, 15.47, 15.06, 0, 0, 0, 0
112, 478, 76, 8.07, 1, 0, 23.76, 9.03, 22.94, 7.28, 10.9, 0, 26.09, 0
112, 479, 38, 0.57, 4, 0, 42.31, 23.93, 25.01, 6.32, 0, 0, 2.42, 0
112, 480, 47, 18.12, 3, 22, 16.98, 36.64, 29.66, 5.51, 11.2, 0, 0, 0
113, 481, 60, 6.44, 7, 22, 10.09, 40.5, 14.49, 34.92, 0, 0, 0, 0
113, 482, 47, 2.18, 2, 0, 13.5, 77.96, 8.54, 0, 0, 0, 0, 0
113, 483, 51, 3.86, 3, 0, 20.61, 62.19, 17.2, 0, 0, 0, 0, 0
113, 484, 53, 1.43, 2, 0, 12.88, 75.94, 1.43, 2.61, 0, 0, 7.14, 0
113, 485, 68, 6.67, 2, 8, 24.39, 48.46, 11.58, 9.48, 3.15, 0, 2.95, 0
113, 486, 75, 8.17, 3, 0, 17.41, 59.02, 12.65, 10.93, 0, 0, 0, 0
113, 487, 72, 4.1, 2, 0, 17.58, 66.47, 15.95, 0, 0, 0, 0, 0
113, 488, 74, 5.36, 2, 23, 43.5, 31.09, 7.42, 13.24, 4.12, 0.63, 0, 0
113, 489, 64, 1.18, 1, 0, 25.22, 62.19, 12.59, 0, 0, 0, 0, 0
113, 490, 17, 0, 1, 11, 13.47, 63.73, 0, 22.8, 0, 0, 0, 0
113, 491, 61, 4.69, 4, 8, 23.37, 60.4, 16.24, 0, 0, 0, 0, 0
113, 492, 66, 3.59, 4, 8, 17.77, 54.16, 15.06, 13.01, 0, 0, 0, 0
113, 493, 59, 5.74, 3, 15, 15.6, 62.78, 13.04, 3.51, 0, 0.91, 4.16, 0
113, 494, 72, 5.99, 2, 0, 18.59, 45.08, 10.75, 25.57, 0, 0, 0, 0
114, 495, 37, 3.33, 7, 19, 21.45, 48.29, 16.37, 3.59, 0, 0, 10.3, 0
114, 496, 23, 12.26, 2, 20, 47.95, 27.98, 15.42, 2.89, 5.76, 0, 0, 0
114, 497, 25, 15.49, 2, 17, 9.75, 18.4, 20.48, 11.62, 25.84, 0, 13.92, 0
114, 498, 28, 30.73, 1, 20, 14.95, 48.87, 5.24, 19.57, 0, 0, 11.37, 0
114, 499, 20, 2.46, 6, 21, 52.86, 11.07, 16.87, 14.1, 5.11, 0, 0, 0
114, 500, 26, 5.96, 3, 21, 39.62, 17.87, 21.18, 7.15, 0, 0, 14.18, 0
115, 501, 2, 0, 4, 15, 0, 0, 0, 100.0, 0, 0, 0, 0
116, 502, 53, 1.69, 2, 20, 41.55, 49.9, 0, 1.77, 6.77, 0, 0, 0
116, 503, 39, 3.06, 7, 13, 28.65, 33.78, 11.54, 13.0, 13.04, 0, 0, 0
116, 504, 34, 3.07, 7, 21, 21.6, 68.83, 2.02, 7.55, 0, 0, 0, 0
116, 505, 50, 5.6, 6, 13, 23.5, 61.98, 9.38, 5.14, 0, 0, 0, 0
117, 506, 32, 7.94, 6, 11, 34.76, 26.85, 4.75, 23.67, 6.08, 0, 3.89, 0
117, 507, 25, 9.91, 7, 9, 0, 38.1, 22.95, 12.84, 8.55, 0, 17.56, 0
118, 508, 17, 0, 7, 16, 11.93, 0, 23.51, 26.94, 4.98, 0, 32.65, 0
118, 509, 44, 15.55, 5, 15, 38.87, 0, 31.4, 12.18, 17.54, 0, 0, 0
118, 510, 50, 0.13, 2, 15, 37.47, 0, 29.38, 18.74, 14.41, 0, 0, 0
118, 511, 63, 3.62, 3, 16, 41.4, 0, 26.32, 14.13, 12.69, 5.46, 0, 0
118, 512, 29, 2.48, 3, 20, 40.29, 0, 14.91, 33.22, 7.45, 0, 4.13, 0
118, 513, 27, 1.03, 3, 20, 58.33, 0, 26.14, 10.33, 5.19, 0, 0, 0
119, 514, 21, 16.8, 2, 19, 22.71, 0, 0, 33.73, 43.55, 0, 0, 0
120, 515, 24, 4.08, 7, 20, 40.52, 10.35, 26.99, 8.56, 8.78, 0, 4.8, 0
120, 516, 21, 13.9, 2, 13, 40.42, 6.62, 13.72, 39.25, 0, 0, 0, 0
120, 517, 20, 1.74, 1, 12, 30.3, 0, 37.49, 10.02, 0, 0, 22.19, 0
120, 518, 29, 2.99, 2, 12, 39.28, 15.15, 36.18, 6.52, 2.87, 0, 0, 0
120, 519, 24, 7.8, 5, 12, 23.51, 4.51, 39.54, 24.32, 8.12, 0, 0, 0
120, 520, 26, 5.03, 5, 13, 33.61, 13.46, 25.04, 27.88, 0, 0, 0, 0
120, 521, 23, 0.39, 4, 22, 36.47, 10.0, 15.65, 2.38, 17.02, 0, 18.48, 0
121, 522, 64, 1.26, 3, 23, 12.87, 35.86, 30.97, 7.77, 12.53, 0, 0, 0
121, 523, 74, 2.27, 1, 0, 6.08, 47.01, 35.11, 9.05, 2.75, 0, 0, 0
121, 524, 81, 1.1, 1, 0, 14.5, 34.45, 43.04, 5.09, 2.93, 0, 0, 0
121, 525, 79, 0.87, 3, 21, 7.34, 32.19, 53.78, 4.06, 2.63, 0, 0, 0
121, 526, 82, 0.53, 1, 23, 8.15, 42.93, 39.47, 8.97, 0.49, 0, 0, 0
121, 527, 80, 1.45, 2, 23, 17.41, 37.62, 30.93, 9.94, 4.11, 0, 0, 0
122, 528, 26, 15.49, 7, 12, 0, 0, 12.98, 21.4, 23.1, 11.83, 30.7, 0
122, 529, 19, 11.42, 3, 18, 22.55, 0, 2.76, 38.65, 12.38, 0, 23.67, 0
123, 530, 19, 19.2, 1, 15, 0, 0, 0, 27.61, 0, 0, 72.39, 0
123, 531, 33, 15.49, 5, 22, 11.06, 0, 1.59, 40.36, 2.9, 0, 44.09, 0
124, 532, 147, 3.37, 1, 13, 18.29, 41.11, 24.36, 11.33, 4.09, 0.82, 0, 0
124, 533, 137, 3.65, 1, 11, 25.27, 41.7, 16.25, 11.86, 4.92, 0, 0, 0
124, 534, 107, 0.99, 2, 11, 17.64, 48.41, 14.18, 12.36, 4.47, 2.94, 0, 0
124, 535, 162, 6.21, 4, 23, 22.01, 61.21, 9.39, 2.82, 4.57, 0, 0, 0
124, 536, 132, 5.42, 4, 18, 26.0, 58.87, 7.21, 2.72, 5.21, 0, 0, 0
124, 537, 141, 4.44, 6, 23, 23.0, 52.97, 15.39, 0, 8.63, 0, 0, 0
124, 538, 154, 5.07, 6, 0, 18.9, 63.32, 12.35, 1.81, 3.62, 0, 0, 0
124, 539, 111, 3.57, 3, 15, 34.99, 48.3, 11.7, 0, 5.02, 0, 0, 0
124, 540, 160, 3.81, 2, 23, 30.63, 37.37, 14.48, 13.12, 3.63, 0.77, 0, 0
124, 541, 155, 3.65, 2, 23, 20.29, 51.2, 21.24, 2.67, 4.59, 0, 0, 0
125, 542, 22, 36.34, 7, 22, 26.14, 5.16, 6.04, 59.77, 2.9, 0, 0, 0
125, 543, 8, 22.79, 6, 1, 0, 22.79, 3.06, 0, 0, 0, 74.14, 0
125, 544, 5, 34.89, 5, 1, 0, 6.98, 0, 0, 37.5, 0, 55.52, 0
